date;datatype;station;value;fl_m;fl_q;fl_so;fl_t
2020-09-18;TMAX;GHCND:NZM00093110;169;;;S;
2020-09-19;PRCP;GHCND:NZM00093110;18;;;S;
2020-09-19;TAVG;GHCND:NZM00093110;112;H;;S;
2020-09-19;TMAX;GHCND:NZM00093110;158;;;S;
2020-09-20;PRCP;GHCND:NZM00093110;10;;;S;
2020-09-20;TAVG;GHCND:NZM00093110;126;H;;S;
2020-09-20;TMAX;GHCND:NZM00093110;177;;;S;
2020-09-20;TMIN;GHCND:NZM00093110;74;;;S;
2020-09-21;PRCP;GHCND:NZM00093110;5;;;S;
2020-09-21;TAVG;GHCND:NZM00093110;127;H;;S;
2020-09-21;TMAX;GHCND:NZM00093110;183;;;S;
2020-09-21;TMIN;GHCND:NZM00093110;75;;;S;
2020-09-22;PRCP;GHCND:NZM00093110;3;;;S;
2020-09-22;TAVG;GHCND:NZM00093110;135;H;;S;
2020-09-22;TMAX;GHCND:NZM00093110;179;;;S;
2020-09-22;TMIN;GHCND:NZM00093110;71;;;S;
2020-09-23;PRCP;GHCND:NZM00093110;0;;;S;
2020-09-23;TAVG;GHCND:NZM00093110;166;H;;S;
2020-09-23;TMAX;GHCND:NZM00093110;198;;;S;
2020-09-23;TMIN;GHCND:NZM00093110;93;;;S;
2020-09-24;PRCP;GHCND:NZM00093110;10;;;S;
2020-09-24;TAVG;GHCND:NZM00093110;160;H;;S;
2020-09-24;TMAX;GHCND:NZM00093110;193;;;S;
2020-09-25;PRCP;GHCND:NZM00093110;3;;;S;
2020-09-25;TAVG;GHCND:NZM00093110;145;H;;S;
2020-09-25;TMAX;GHCND:NZM00093110;202;;;S;
2020-09-26;PRCP;GHCND:NZM00093110;102;;;S;
2020-09-26;TAVG;GHCND:NZM00093110;172;H;;S;
2020-09-26;TMAX;GHCND:NZM00093110;206;;;S;
2020-09-26;TMIN;GHCND:NZM00093110;89;;;S;
2020-09-27;PRCP;GHCND:NZM00093110;23;;;S;
2020-09-27;TAVG;GHCND:NZM00093110;150;H;;S;
2020-09-27;TMAX;GHCND:NZM00093110;199;;;S;
2020-09-27;TMIN;GHCND:NZM00093110;120;;;S;
2020-09-28;PRCP;GHCND:NZM00093110;38;;;S;
2020-09-28;TAVG;GHCND:NZM00093110;137;H;;S;
2020-09-28;TMAX;GHCND:NZM00093110;168;;;S;
2020-09-28;TMIN;GHCND:NZM00093110;113;;;S;
2020-09-29;PRCP;GHCND:NZM00093110;10;;;S;
2020-09-29;TAVG;GHCND:NZM00093110;119;H;;S;
2020-09-29;TMAX;GHCND:NZM00093110;155;;;S;
2020-09-29;TMIN;GHCND:NZM00093110;97;;;S;
2020-09-30;PRCP;GHCND:NZM00093110;0;;;S;
2020-09-30;TAVG;GHCND:NZM00093110;112;H;;S;
2020-09-30;TMAX;GHCND:NZM00093110;153;;;S;
2020-09-30;TMIN;GHCND:NZM00093110;55;;;S;
2020-10-01;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-01;TAVG;GHCND:NZM00093110;118;H;;S;
2020-10-01;TMAX;GHCND:NZM00093110;165;;;S;
2020-10-01;TMIN;GHCND:NZM00093110;55;;;S;
2020-10-02;PRCP;GHCND:NZM00093110;3;;;S;
2020-10-02;TAVG;GHCND:NZM00093110;129;H;;S;
2020-10-02;TMAX;GHCND:NZM00093110;189;;;S;
2020-10-02;TMIN;GHCND:NZM00093110;60;;;S;
2020-10-03;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-03;TAVG;GHCND:NZM00093110;136;H;;S;
2020-10-03;TMAX;GHCND:NZM00093110;184;;;S;
2020-10-03;TMIN;GHCND:NZM00093110;66;;;S;
2020-10-04;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-04;TAVG;GHCND:NZM00093110;152;H;;S;
2020-10-04;TMAX;GHCND:NZM00093110;183;;;S;
2020-10-04;TMIN;GHCND:NZM00093110;78;;;S;
2020-10-05;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-05;TAVG;GHCND:NZM00093110;148;H;;S;
2020-10-05;TMAX;GHCND:NZM00093110;187;;;S;
2020-10-05;TMIN;GHCND:NZM00093110;114;;;S;
2020-10-06;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-06;TAVG;GHCND:NZM00093110;150;H;;S;
2020-10-06;TMIN;GHCND:NZM00093110;128;;;S;
2020-10-07;PRCP;GHCND:NZM00093110;5;;;S;
2020-10-07;TAVG;GHCND:NZM00093110;142;H;;S;
2020-10-07;TMAX;GHCND:NZM00093110;186;;;S;
2020-10-07;TMIN;GHCND:NZM00093110;118;;;S;
2020-10-08;PRCP;GHCND:NZM00093110;3;;;S;
2020-10-08;TAVG;GHCND:NZM00093110;138;H;;S;
2020-10-08;TMAX;GHCND:NZM00093110;195;;;S;
2020-10-08;TMIN;GHCND:NZM00093110;117;;;S;
2020-10-09;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-09;TAVG;GHCND:NZM00093110;141;H;;S;
2020-10-09;TMAX;GHCND:NZM00093110;176;;;S;
2020-10-09;TMIN;GHCND:NZM00093110;117;;;S;
2020-10-10;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-10;TAVG;GHCND:NZM00093110;153;H;;S;
2020-10-10;TMAX;GHCND:NZM00093110;193;;;S;
2020-10-10;TMIN;GHCND:NZM00093110;124;;;S;
2020-10-11;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-11;TAVG;GHCND:NZM00093110;161;H;;S;
2020-10-11;TMAX;GHCND:NZM00093110;195;;;S;
2020-10-11;TMIN;GHCND:NZM00093110;130;;;S;
2020-10-12;PRCP;GHCND:NZM00093110;137;;;S;
2020-10-12;TAVG;GHCND:NZM00093110;158;H;;S;
2020-10-12;TMAX;GHCND:NZM00093110;182;;;S;
2020-10-12;TMIN;GHCND:NZM00093110;131;;;S;
2020-10-13;PRCP;GHCND:NZM00093110;3;;;S;
2020-10-13;TAVG;GHCND:NZM00093110;145;H;;S;
2020-10-13;TMAX;GHCND:NZM00093110;170;;;S;
2020-10-13;TMIN;GHCND:NZM00093110;120;;;S;
2020-10-14;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-14;TAVG;GHCND:NZM00093110;136;H;;S;
2020-10-15;PRCP;GHCND:NZM00093110;15;;;S;
2020-10-15;TAVG;GHCND:NZM00093110;99;H;;S;
2020-10-15;TMAX;GHCND:NZM00093110;152;;;S;
2020-10-15;TMIN;GHCND:NZM00093110;76;;;S;
2020-10-16;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-16;TAVG;GHCND:NZM00093110;115;H;;S;
2020-10-16;TMAX;GHCND:NZM00093110;169;;;S;
2020-10-16;TMIN;GHCND:NZM00093110;55;;;S;
2020-10-17;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-17;TAVG;GHCND:NZM00093110;123;H;;S;
2020-10-17;TMAX;GHCND:NZM00093110;164;;;S;
2020-10-17;TMIN;GHCND:NZM00093110;55;;;S;
2020-10-18;PRCP;GHCND:NZM00093110;15;;;S;
2020-10-18;TAVG;GHCND:NZM00093110;158;H;;S;
2020-10-18;TMAX;GHCND:NZM00093110;185;;;S;
2020-10-18;TMIN;GHCND:NZM00093110;67;;;S;
2020-10-19;PRCP;GHCND:NZM00093110;0;D;;S;
2020-10-19;TAVG;GHCND:NZM00093110;171;H;;S;
2020-10-19;TMAX;GHCND:NZM00093110;202;;;S;
2020-10-19;TMIN;GHCND:NZM00093110;140;;;S;
2020-10-20;TAVG;GHCND:NZM00093110;170;H;;S;
2020-10-21;PRCP;GHCND:NZM00093110;3;;;S;
2020-10-21;TAVG;GHCND:NZM00093110;166;H;;S;
2020-10-21;TMAX;GHCND:NZM00093110;209;;;S;
2020-10-21;TMIN;GHCND:NZM00093110;126;;;S;
2020-10-22;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-22;TAVG;GHCND:NZM00093110;169;H;;S;
2020-10-22;TMAX;GHCND:NZM00093110;229;;;S;
2020-10-22;TMIN;GHCND:NZM00093110;126;;;S;
2020-10-23;PRCP;GHCND:NZM00093110;51;;;S;
2020-10-23;TAVG;GHCND:NZM00093110;175;H;;S;
2020-10-23;TMIN;GHCND:NZM00093110;133;;;S;
2020-10-24;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-24;TAVG;GHCND:NZM00093110;183;H;;S;
2020-10-24;TMAX;GHCND:NZM00093110;227;;;S;
2020-10-24;TMIN;GHCND:NZM00093110;146;;;S;
2020-10-25;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-25;TAVG;GHCND:NZM00093110;177;H;;S;
2020-10-25;TMAX;GHCND:NZM00093110;228;;;S;
2020-10-25;TMIN;GHCND:NZM00093110;133;;;S;
2020-10-26;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-26;TAVG;GHCND:NZM00093110;177;H;;S;
2020-10-26;TMAX;GHCND:NZM00093110;232;;;S;
2020-10-26;TMIN;GHCND:NZM00093110;130;;;S;
2020-10-27;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-27;TAVG;GHCND:NZM00093110;181;H;;S;
2020-10-27;TMAX;GHCND:NZM00093110;227;;;S;
2020-10-27;TMIN;GHCND:NZM00093110;130;;;S;
2020-10-28;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-28;TAVG;GHCND:NZM00093110;177;H;;S;
2020-10-28;TMAX;GHCND:NZM00093110;217;;;S;
2020-10-28;TMIN;GHCND:NZM00093110;143;;;S;
2020-10-29;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-29;TAVG;GHCND:NZM00093110;184;H;;S;
2020-10-29;TMAX;GHCND:NZM00093110;230;;;S;
2020-10-29;TMIN;GHCND:NZM00093110;152;;;S;
2020-10-30;PRCP;GHCND:NZM00093110;0;;;S;
2020-10-30;TAVG;GHCND:NZM00093110;185;H;;S;
2020-10-30;TMIN;GHCND:NZM00093110;163;;;S;
2020-10-31;PRCP;GHCND:NZM00093110;99;;;S;
2020-10-31;TAVG;GHCND:NZM00093110;186;H;;S;
2020-10-31;TMAX;GHCND:NZM00093110;233;;;S;
2020-10-31;TMIN;GHCND:NZM00093110;159;;;S;
2020-11-01;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-01;TAVG;GHCND:NZM00093110;167;H;;S;
2020-11-01;TMAX;GHCND:NZM00093110;211;;;S;
2020-11-01;TMIN;GHCND:NZM00093110;114;;;S;
2020-11-02;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-02;TAVG;GHCND:NZM00093110;198;H;;S;
2020-11-02;TMAX;GHCND:NZM00093110;231;;;S;
2020-11-02;TMIN;GHCND:NZM00093110;114;;;S;
2020-11-03;PRCP;GHCND:NZM00093110;5;;;S;
2020-11-03;TAVG;GHCND:NZM00093110;192;H;;S;
2020-11-03;TMAX;GHCND:NZM00093110;229;;;S;
2020-11-03;TMIN;GHCND:NZM00093110;179;;;S;
2020-11-04;PRCP;GHCND:NZM00093110;81;;;S;
2020-11-04;TAVG;GHCND:NZM00093110;187;H;;S;
2020-11-04;TMAX;GHCND:NZM00093110;216;;;S;
2020-11-04;TMIN;GHCND:NZM00093110;166;;;S;
2020-11-05;PRCP;GHCND:NZM00093110;216;;;S;
2020-11-05;TAVG;GHCND:NZM00093110;176;H;;S;
2020-11-05;TMIN;GHCND:NZM00093110;161;;;S;
2020-11-06;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-06;TAVG;GHCND:NZM00093110;184;H;;S;
2020-11-06;TMAX;GHCND:NZM00093110;223;;;S;
2020-11-06;TMIN;GHCND:NZM00093110;150;;;S;
2020-11-07;PRCP;GHCND:NZM00093110;188;;;S;
2020-11-07;TAVG;GHCND:NZM00093110;189;H;;S;
2020-11-07;TMAX;GHCND:NZM00093110;226;;;S;
2020-11-07;TMIN;GHCND:NZM00093110;150;;;S;
2020-11-08;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-08;TAVG;GHCND:NZM00093110;159;H;;S;
2020-11-08;TMAX;GHCND:NZM00093110;209;;;S;
2020-11-08;TMIN;GHCND:NZM00093110;112;;;S;
2020-11-09;PRCP;GHCND:NZM00093110;38;;;S;
2020-11-09;TAVG;GHCND:NZM00093110;140;H;;S;
2020-11-09;TMAX;GHCND:NZM00093110;208;;;S;
2020-11-09;TMIN;GHCND:NZM00093110;112;;;S;
2020-11-10;PRCP;GHCND:NZM00093110;201;;;S;
2020-11-10;TAVG;GHCND:NZM00093110;149;H;;S;
2020-11-10;TMAX;GHCND:NZM00093110;179;;;S;
2020-11-10;TMIN;GHCND:NZM00093110;113;;;S;
2020-11-11;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-11;TAVG;GHCND:NZM00093110;163;H;;S;
2020-11-11;TMAX;GHCND:NZM00093110;188;;;S;
2020-11-11;TMIN;GHCND:NZM00093110;126;;;S;
2020-11-12;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-12;TAVG;GHCND:NZM00093110;161;H;;S;
2020-11-12;TMAX;GHCND:NZM00093110;200;;;S;
2020-11-12;TMIN;GHCND:NZM00093110;112;;;S;
2020-11-13;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-13;TAVG;GHCND:NZM00093110;169;H;;S;
2020-11-13;TMAX;GHCND:NZM00093110;206;;;S;
2020-11-13;TMIN;GHCND:NZM00093110;112;;;S;
2020-11-14;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-14;TAVG;GHCND:NZM00093110;174;H;;S;
2020-11-14;TMAX;GHCND:NZM00093110;218;;;S;
2020-11-14;TMIN;GHCND:NZM00093110;132;;;S;
2020-11-15;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-15;TAVG;GHCND:NZM00093110;173;H;;S;
2020-11-15;TMAX;GHCND:NZM00093110;218;;;S;
2020-11-15;TMIN;GHCND:NZM00093110;124;;;S;
2020-11-16;PRCP;GHCND:NZM00093110;8;;;S;
2020-11-16;TAVG;GHCND:NZM00093110;178;H;;S;
2020-11-16;TMAX;GHCND:NZM00093110;224;;;S;
2020-11-16;TMIN;GHCND:NZM00093110;124;;;S;
2020-11-17;PRCP;GHCND:NZM00093110;8;;;S;
2020-11-17;TAVG;GHCND:NZM00093110;179;H;;S;
2020-11-17;TMAX;GHCND:NZM00093110;209;;;S;
2020-11-17;TMIN;GHCND:NZM00093110;154;;;S;
2020-11-18;PRCP;GHCND:NZM00093110;5;;;S;
2020-11-18;TAVG;GHCND:NZM00093110;167;H;;S;
2020-11-18;TMAX;GHCND:NZM00093110;223;;;S;
2020-11-18;TMIN;GHCND:NZM00093110;145;;;S;
2020-11-19;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-19;TAVG;GHCND:NZM00093110;163;H;;S;
2020-11-19;TMAX;GHCND:NZM00093110;194;;;S;
2020-11-19;TMIN;GHCND:NZM00093110;125;;;S;
2020-11-20;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-20;TAVG;GHCND:NZM00093110;173;H;;S;
2020-11-20;TMAX;GHCND:NZM00093110;201;;;S;
2020-11-20;TMIN;GHCND:NZM00093110;125;;;S;
2020-11-21;PRCP;GHCND:NZM00093110;8;;;S;
2020-11-21;TAVG;GHCND:NZM00093110;170;H;;S;
2020-11-21;TMAX;GHCND:NZM00093110;207;;;S;
2020-11-21;TMIN;GHCND:NZM00093110;147;;;S;
2020-11-22;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-22;TAVG;GHCND:NZM00093110;151;H;;S;
2020-11-22;TMAX;GHCND:NZM00093110;194;;;S;
2020-11-22;TMIN;GHCND:NZM00093110;107;;;S;
2020-11-23;PRCP;GHCND:NZM00093110;20;;;S;
2020-11-23;TAVG;GHCND:NZM00093110;152;H;;S;
2020-11-23;TMAX;GHCND:NZM00093110;198;;;S;
2020-11-23;TMIN;GHCND:NZM00093110;107;;;S;
2020-11-24;PRCP;GHCND:NZM00093110;127;;;S;
2020-11-24;TAVG;GHCND:NZM00093110;157;H;;S;
2020-11-24;TMIN;GHCND:NZM00093110;117;;;S;
2020-11-25;PRCP;GHCND:NZM00093110;41;;;S;
2020-11-25;TAVG;GHCND:NZM00093110;191;H;;S;
2020-11-25;TMAX;GHCND:NZM00093110;236;;;S;
2020-11-25;TMIN;GHCND:NZM00093110;124;;;S;
2020-11-26;PRCP;GHCND:NZM00093110;23;;;S;
2020-11-26;TAVG;GHCND:NZM00093110;184;H;;S;
2020-11-26;TMAX;GHCND:NZM00093110;235;;;S;
2020-11-26;TMIN;GHCND:NZM00093110;148;;;S;
2020-11-27;PRCP;GHCND:NZM00093110;0;;;S;
2020-11-27;TAVG;GHCND:NZM00093110;168;H;;S;
2020-11-27;TMAX;GHCND:NZM00093110;207;;;S;
2020-11-27;TMIN;GHCND:NZM00093110;140;;;S;
2020-11-28;PRCP;GHCND:NZM00093110;10;;;S;
2020-11-28;TAVG;GHCND:NZM00093110;155;H;;S;
2020-11-28;TMAX;GHCND:NZM00093110;190;;;S;
2020-11-28;TMIN;GHCND:NZM00093110;117;;;S;
2020-11-29;PRCP;GHCND:NZM00093110;5;;;S;
2020-11-29;TAVG;GHCND:NZM00093110;166;H;;S;
2020-11-29;TMAX;GHCND:NZM00093110;212;;;S;
2020-11-29;TMIN;GHCND:NZM00093110;117;;;S;
2020-11-30;PRCP;GHCND:NZM00093110;76;;;S;
2020-11-30;TAVG;GHCND:NZM00093110;181;H;;S;
2020-11-30;TMAX;GHCND:NZM00093110;234;;;S;
2020-11-30;TMIN;GHCND:NZM00093110;150;;;S;
2020-12-01;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-01;TAVG;GHCND:NZM00093110;161;H;;S;
2020-12-01;TMAX;GHCND:NZM00093110;205;;;S;
2020-12-01;TMIN;GHCND:NZM00093110;102;;;S;
2020-12-02;PRCP;GHCND:NZM00093110;5;;;S;
2020-12-02;TAVG;GHCND:NZM00093110;188;H;;S;
2020-12-02;TMAX;GHCND:NZM00093110;222;;;S;
2020-12-02;TMIN;GHCND:NZM00093110;102;;;S;
2020-12-03;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-03;TAVG;GHCND:NZM00093110;163;H;;S;
2020-12-03;TMAX;GHCND:NZM00093110;199;;;S;
2020-12-03;TMIN;GHCND:NZM00093110;144;;;S;
2020-12-04;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-04;TAVG;GHCND:NZM00093110;167;H;;S;
2020-12-04;TMAX;GHCND:NZM00093110;194;;;S;
2020-12-04;TMIN;GHCND:NZM00093110;144;;;S;
2020-12-05;PRCP;GHCND:NZM00093110;3;;;S;
2020-12-05;TAVG;GHCND:NZM00093110;170;H;;S;
2020-12-05;TMAX;GHCND:NZM00093110;205;;;S;
2020-12-05;TMIN;GHCND:NZM00093110;147;;;S;
2020-12-06;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-06;TAVG;GHCND:NZM00093110;180;H;;S;
2020-12-06;TMIN;GHCND:NZM00093110;147;;;S;
2020-12-07;PRCP;GHCND:NZM00093110;10;;;S;
2020-12-07;TAVG;GHCND:NZM00093110;217;H;;S;
2020-12-07;TMAX;GHCND:NZM00093110;256;;;S;
2020-12-07;TMIN;GHCND:NZM00093110;156;;;S;
2020-12-08;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-08;TAVG;GHCND:NZM00093110;214;H;;S;
2020-12-08;TMAX;GHCND:NZM00093110;260;;;S;
2020-12-08;TMIN;GHCND:NZM00093110;176;;;S;
2020-12-09;PRCP;GHCND:NZM00093110;198;;;S;
2020-12-09;TAVG;GHCND:NZM00093110;214;H;;S;
2020-12-09;TMAX;GHCND:NZM00093110;266;;;S;
2020-12-09;TMIN;GHCND:NZM00093110;176;;;S;
2020-12-10;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-10;TAVG;GHCND:NZM00093110;190;H;;S;
2020-12-10;TMAX;GHCND:NZM00093110;249;;;S;
2020-12-10;TMIN;GHCND:NZM00093110;160;;;S;
2020-12-11;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-11;TAVG;GHCND:NZM00093110;174;H;;S;
2020-12-11;TMAX;GHCND:NZM00093110;219;;;S;
2020-12-11;TMIN;GHCND:NZM00093110;146;;;S;
2020-12-12;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-12;TAVG;GHCND:NZM00093110;170;H;;S;
2020-12-12;TMAX;GHCND:NZM00093110;202;;;S;
2020-12-12;TMIN;GHCND:NZM00093110;146;;;S;
2020-12-13;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-13;TAVG;GHCND:NZM00093110;166;H;;S;
2020-12-13;TMIN;GHCND:NZM00093110;122;;;S;
2020-12-14;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-14;TAVG;GHCND:NZM00093110;183;H;;S;
2020-12-14;TMAX;GHCND:NZM00093110;239;;;S;
2020-12-14;TMIN;GHCND:NZM00093110;120;;;S;
2020-12-15;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-15;TAVG;GHCND:NZM00093110;178;H;;S;
2020-12-15;TMAX;GHCND:NZM00093110;224;;;S;
2020-12-15;TMIN;GHCND:NZM00093110;120;;;S;
2020-12-16;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-16;TAVG;GHCND:NZM00093110;169;H;;S;
2020-12-16;TMAX;GHCND:NZM00093110;204;;;S;
2020-12-16;TMIN;GHCND:NZM00093110;151;;;S;
2020-12-17;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-17;TAVG;GHCND:NZM00093110;175;H;;S;
2020-12-17;TMIN;GHCND:NZM00093110;128;;;S;
2020-12-18;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-18;TAVG;GHCND:NZM00093110;201;H;;S;
2020-12-18;TMAX;GHCND:NZM00093110;246;;;S;
2020-12-18;TMIN;GHCND:NZM00093110;128;;;S;
2020-12-19;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-19;TAVG;GHCND:NZM00093110;194;H;;S;
2020-12-19;TMAX;GHCND:NZM00093110;242;;;S;
2020-12-19;TMIN;GHCND:NZM00093110;154;;;S;
2020-12-20;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-20;TAVG;GHCND:NZM00093110;201;H;;S;
2020-12-20;TMAX;GHCND:NZM00093110;247;;;S;
2020-12-20;TMIN;GHCND:NZM00093110;154;;;S;
2020-12-21;PRCP;GHCND:NZM00093110;20;;;S;
2020-12-21;TAVG;GHCND:NZM00093110;208;H;;S;
2020-12-21;TMAX;GHCND:NZM00093110;259;;;S;
2020-12-21;TMIN;GHCND:NZM00093110;156;;;S;
2020-12-22;PRCP;GHCND:NZM00093110;5;;;S;
2020-12-22;TAVG;GHCND:NZM00093110;202;H;;S;
2020-12-22;TMAX;GHCND:NZM00093110;240;;;S;
2020-12-22;TMIN;GHCND:NZM00093110;167;;;S;
2020-12-23;PRCP;GHCND:NZM00093110;41;;;S;
2020-12-23;TAVG;GHCND:NZM00093110;207;H;;S;
2020-12-23;TMAX;GHCND:NZM00093110;253;;;S;
2020-12-23;TMIN;GHCND:NZM00093110;167;;;S;
2020-12-24;PRCP;GHCND:NZM00093110;5;;;S;
2020-12-24;TAVG;GHCND:NZM00093110;181;H;;S;
2020-12-24;TMAX;GHCND:NZM00093110;230;;;S;
2020-12-24;TMIN;GHCND:NZM00093110;166;;;S;
2020-12-25;PRCP;GHCND:NZM00093110;15;;;S;
2020-12-25;TAVG;GHCND:NZM00093110;179;H;;S;
2020-12-25;TMAX;GHCND:NZM00093110;217;;;S;
2020-12-25;TMIN;GHCND:NZM00093110;153;;;S;
2020-12-26;PRCP;GHCND:NZM00093110;20;;;S;
2020-12-26;TAVG;GHCND:NZM00093110;171;H;;S;
2020-12-26;TMAX;GHCND:NZM00093110;211;;;S;
2020-12-26;TMIN;GHCND:NZM00093110;125;;;S;
2020-12-27;PRCP;GHCND:NZM00093110;43;;;S;
2020-12-27;TAVG;GHCND:NZM00093110;149;H;;S;
2020-12-27;TMAX;GHCND:NZM00093110;202;;;S;
2020-12-27;TMIN;GHCND:NZM00093110;93;;;S;
2020-12-28;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-28;TAVG;GHCND:NZM00093110;166;H;;S;
2020-12-28;TMIN;GHCND:NZM00093110;93;;;S;
2020-12-29;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-29;TAVG;GHCND:NZM00093110;173;H;;S;
2020-12-29;TMAX;GHCND:NZM00093110;214;;;S;
2020-12-29;TMIN;GHCND:NZM00093110;125;;;S;
2020-12-30;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-30;TAVG;GHCND:NZM00093110;177;H;;S;
2020-12-30;TMAX;GHCND:NZM00093110;213;;;S;
2020-12-30;TMIN;GHCND:NZM00093110;132;;;S;
2020-12-31;PRCP;GHCND:NZM00093110;0;;;S;
2020-12-31;TAVG;GHCND:NZM00093110;187;H;;S;
2020-12-31;TMAX;GHCND:NZM00093110;247;;;S;
2020-12-31;TMIN;GHCND:NZM00093110;130;;;S;
2021-01-01;PRCP;GHCND:NZM00093110;43;;;S;
2021-01-01;TAVG;GHCND:NZM00093110;202;H;;S;
2021-01-01;TMAX;GHCND:NZM00093110;245;;;S;
2021-01-01;TMIN;GHCND:NZM00093110;130;;;S;
2021-01-02;PRCP;GHCND:NZM00093110;8;;;S;
2021-01-02;TAVG;GHCND:NZM00093110;194;H;;S;
2021-01-02;TMAX;GHCND:NZM00093110;244;;;S;
2021-01-02;TMIN;GHCND:NZM00093110;163;;;S;
2021-01-03;PRCP;GHCND:NZM00093110;25;;;S;
2021-01-03;TAVG;GHCND:NZM00093110;197;H;;S;
2021-01-03;TMAX;GHCND:NZM00093110;234;;;S;
2021-01-03;TMIN;GHCND:NZM00093110;163;;;S;
2021-01-04;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-04;TAVG;GHCND:NZM00093110;211;H;;S;
2021-01-04;TMAX;GHCND:NZM00093110;270;;;S;
2021-01-04;TMIN;GHCND:NZM00093110;158;;;S;
2021-01-05;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-05;TAVG;GHCND:NZM00093110;213;H;;S;
2021-01-05;TMAX;GHCND:NZM00093110;271;;;S;
2021-01-05;TMIN;GHCND:NZM00093110;158;;;S;
2021-01-06;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-06;TAVG;GHCND:NZM00093110;211;H;;S;
2021-01-06;TMAX;GHCND:NZM00093110;256;;;S;
2021-01-06;TMIN;GHCND:NZM00093110;159;;;S;
2021-01-07;PRCP;GHCND:NZM00093110;208;;;S;
2021-01-07;TAVG;GHCND:NZM00093110;202;H;;S;
2021-01-07;TMAX;GHCND:NZM00093110;274;;;S;
2021-01-07;TMIN;GHCND:NZM00093110;173;;;S;
2021-01-08;PRCP;GHCND:NZM00093110;3;;;S;
2021-01-08;TAVG;GHCND:NZM00093110;201;H;;S;
2021-01-08;TMAX;GHCND:NZM00093110;242;;;S;
2021-01-08;TMIN;GHCND:NZM00093110;168;;;S;
2021-01-09;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-09;TAVG;GHCND:NZM00093110;211;H;;S;
2021-01-09;TMAX;GHCND:NZM00093110;256;;;S;
2021-01-09;TMIN;GHCND:NZM00093110;168;;;S;
2021-01-10;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-10;TAVG;GHCND:NZM00093110;201;H;;S;
2021-01-10;TMAX;GHCND:NZM00093110;242;;;S;
2021-01-10;TMIN;GHCND:NZM00093110;169;;;S;
2021-01-11;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-11;TAVG;GHCND:NZM00093110;194;H;;S;
2021-01-11;TMIN;GHCND:NZM00093110;143;;;S;
2021-01-12;PRCP;GHCND:NZM00093110;0;;;S;
2021-01-12;TAVG;GHCND:NZM00093110;214;H;;S;
2021-01-12;TMAX;GHCND:NZM00093110;269;;;S;
